word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
129,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",na sapa na makabalik sa,na,FIL,,TRUE,,,,
130,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",sapa na makabalik sa tahanan,makabalik,FIL,,TRUE,,,,
131,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",na makabalik sa tahanan nito,sa,FIL,,TRUE,,,,
132,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",makabalik sa tahanan nito ;,tahanan,FIL,,TRUE,,,,
133,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",sa tahanan nito ; sumama,nito,FIL,,TRUE,,,,
134,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",tahanan nito ; sumama ito,;,SYM,,TRUE,,,,
135,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",nito ; sumama ito sa,sumama,FIL,,TRUE,,,,
136,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",; sumama ito sa ilog,ito,FIL,,TRUE,,,,
137,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","sumama ito sa ilog ,",sa,FIL,,TRUE,,,,
138,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","ito sa ilog , at",ilog,FIL,,TRUE,,,,
139,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","sa ilog , at dumaloy",",",SYM,,TRUE,,,,
140,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","ilog , at dumaloy sa",at,FIL,,TRUE,,,,
141,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",", at dumaloy sa dagat",dumaloy,FIL,,TRUE,,,,
142,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",at dumaloy sa dagat .,sa,FIL,,TRUE,,,,
143,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",dumaloy sa dagat .,dagat,FIL,,TRUE,,,,
144,7,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",sa dagat .,.,SYM,,TRUE,,,,
145,8,Sana maging ihimplo ka nang mga Youtuber .,Sana maging ihimplo,Sana,FIL,,TRUE,,,,
146,8,Sana maging ihimplo ka nang mga Youtuber .,Sana maging ihimplo ka,maging,FIL,,TRUE,,,,
147,8,Sana maging ihimplo ka nang mga Youtuber .,Sana maging ihimplo ka nang,ihimplo,FIL,,FALSE,UNK,,,"severe misspell, not usual!"
148,8,Sana maging ihimplo ka nang mga Youtuber .,maging ihimplo ka nang mga,ka,FIL,,TRUE,,,,
149,8,Sana maging ihimplo ka nang mga Youtuber .,ihimplo ka nang mga Youtuber,nang,FIL,,TRUE,,,,
150,8,Sana maging ihimplo ka nang mga Youtuber .,ka nang mga Youtuber .,mga,FIL,,TRUE,,,,
151,8,Sana maging ihimplo ka nang mga Youtuber .,nang mga Youtuber .,Youtuber,ENG,,TRUE,,,,
152,8,Sana maging ihimplo ka nang mga Youtuber .,mga Youtuber .,.,SYM,,TRUE,,,,
153,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Ako na lng,Ako,FIL,,TRUE,,,,
154,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Ako na lng epadala,na,FIL,,TRUE,,,,
155,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Ako na lng epadala sa,lng,FIL,ABB,TRUE,,,,
156,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,na lng epadala sa akin,epadala,FIL,,FALSE,UNK,,,"misspell, ipadala!"
157,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,lng epadala sa akin welleng,sa,FIL,,TRUE,,,,
158,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,epadala sa akin welleng ako,akin,FIL,,TRUE,,,,
159,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,sa akin welleng ako mag,welleng,UNK,,TRUE,,,,
160,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,akin welleng ako mag alaga,ako,FIL,,TRUE,,,,
161,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,welleng ako mag alaga ka,mag,FIL,,TRUE,,,,
162,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,ako mag alaga ka mga,alaga,FIL,,TRUE,,,,
163,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mag alaga ka mga anak,ka,FIL,,TRUE,,,,
164,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,alaga ka mga anak mo,mga,FIL,,TRUE,,,,
165,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,ka mga anak mo maarod,anak,FIL,,TRUE,,,,
166,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mga anak mo maarod kaw,mo,FIL,,TRUE,,,,
167,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,anak mo maarod kaw cge,maarod,UNK,,TRUE,,,,I cannot verify what the rootword here is. I dont know what maarod means in this context
168,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mo maarod kaw cge Basta,kaw,FIL,ABB,FALSE,FIL,,,"not an abbreviation, rather it is shortened. ABB specfically only for The word is an abbreviation, or shortened forms of words 
or phrases (e.g., ""Dr"", ""PhD"", ""Brgy"", ""DPWH""). Abbreviations must also be tagged as either English, Filipino when it is clear 
(""Brgy"" is Filipino, ""DPWH"" is English)."
169,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,maarod kaw cge Basta padal,cge,FIL,ABB,FALSE,FIL,,,"not an abbreviation, rather it is shortened. ABB specfically only for The word is an abbreviation, or shortened forms of words 
or phrases (e.g., ""Dr"", ""PhD"", ""Brgy"", ""DPWH""). Abbreviations must also be tagged as either English, Filipino when it is clear 
(""Brgy"" is Filipino, ""DPWH"" is English)."
170,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,kaw cge Basta padal an,Basta,FIL,,TRUE,,,,
171,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,cge Basta padal an mo,padal,FIL,,FALSE,,,TRUE,"should be padalan if ever, but still wrong, right word is padalhan"
172,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Basta padal an mo at,an,FIL,,FALSE,,,TRUE,"should be padalan if ever, but still wrong, right word is padalhan"
173,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,padal an mo at may,mo,FIL,,TRUE,,,,
174,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,an mo at may kasuduan,at,FIL,,TRUE,,,,
175,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mo at may kasuduan Tayo,may,FIL,,TRUE,,,,
176,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,at may kasuduan Tayo para,kasuduan,FIL,,FALSE,UNK,,,"misspell for kasunduan, not recognizable"
177,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,may kasuduan Tayo para sa,Tayo,FIL,,TRUE,,,,
178,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,kasuduan Tayo para sa mga,para,FIL,,TRUE,,,,
179,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Tayo para sa mga anak,sa,FIL,,TRUE,,,,
180,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,para sa mga anak mo,mga,FIL,,TRUE,,,,
181,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,sa mga anak mo,anak,FIL,,TRUE,,,,
182,9,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mga anak mo,mo,FIL,,TRUE,,,,
183,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,tayaas ng pride,tayaas,FIL,,FALSE,UNK,,,"misspell, should be ""taas"" or ""tataas"""
184,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,tayaas ng pride ng,ng,FIL,,TRUE,,,,
185,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,tayaas ng pride ng mga,pride,ENG,,TRUE,,,,
186,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ng pride ng mga viewers,ng,FIL,,TRUE,,,,
187,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,pride ng mga viewers sa,mga,FIL,,TRUE,,,,
188,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ng mga viewers sa video,viewers,ENG,,TRUE,,,,
189,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,mga viewers sa video ko,sa,FIL,,TRUE,,,,
190,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,viewers sa video ko HAHAHAHA,video,ENG,,TRUE,,,,
191,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,sa video ko HAHAHAHA kung,ko,FIL,,TRUE,,,,
192,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,video ko HAHAHAHA kung nagreact,HAHAHAHA,UNK,EXPR,TRUE,,,,
193,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ko HAHAHAHA kung nagreact kayo,kung,FIL,,TRUE,,,,
194,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,HAHAHAHA kung nagreact kayo don,nagreact,FIL,,FALSE,CS,,,code switched
195,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,kung nagreact kayo don HAHAHAHA,kayo,FIL,,TRUE,,,,
196,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,nagreact kayo don HAHAHAHA,don,FIL,,TRUE,,,,
197,10,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,kayo don HAHAHAHA,HAHAHAHA,UNK,EXPR,TRUE,,,,
198,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","Dahil dito ,",Dahil,FIL,,TRUE,,,,
199,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","Dahil dito , 48",dito,FIL,,TRUE,,,,
200,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","Dahil dito , 48 ,",",",SYM,,TRUE,,,,
201,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","dito , 48 , 530",48,NUM,,TRUE,,,,
202,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",", 48 , 530 na",",",SYM,,TRUE,,,,
203,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","48 , 530 na ang",530,NUM,,TRUE,,,,
204,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",", 530 na ang total",na,FIL,,TRUE,,,,
205,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",530 na ang total recoveries,ang,FIL,,TRUE,,,,
206,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",na ang total recoveries sa,total,ENG,,TRUE,,,,
207,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",ang total recoveries sa hanay,recoveries,ENG,,TRUE,,,,
208,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",total recoveries sa hanay ng,sa,FIL,,TRUE,,,,
209,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",recoveries sa hanay ng PNP,hanay,FIL,,TRUE,,,,
210,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",sa hanay ng PNP sa,ng,FIL,,TRUE,,,,
211,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",hanay ng PNP sa naturang,PNP,ENG,ABB_NE,TRUE,,,,
212,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",ng PNP sa naturang sakit,sa,FIL,,TRUE,,,,
213,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",PNP sa naturang sakit .,naturang,FIL,,TRUE,,,,
214,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",sa naturang sakit .,sakit,FIL,,TRUE,,,,
215,11,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",naturang sakit .,.,SYM,,TRUE,,,,
216,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,Mejo bumabalik na,Mejo,FIL,,TRUE,,,,"""mejo"" is a recognizable and widely used informal spelling (slang) for ""medyo."
217,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,Mejo bumabalik na ulit,bumabalik,FIL,,TRUE,,,,
218,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,Mejo bumabalik na ulit ang,na,FIL,,TRUE,,,,
219,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,bumabalik na ulit ang kamandag,ulit,FIL,,TRUE,,,,
220,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,na ulit ang kamandag sa,ang,FIL,,TRUE,,,,
221,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,ulit ang kamandag sa dots,kamandag,FIL,,TRUE,,,,
222,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,ang kamandag sa dots hahahaah,sa,FIL,,TRUE,,,,
223,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,kamandag sa dots hahahaah,dots,ENG,,FALSE,UNK,,,"misspell, might be referring to DOTA, as in the sentence means that DOTA is getting addicting again"
224,12,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,sa dots hahahaah,hahahaah,UNK,EXPR,TRUE,,,,
225,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Busy sa pagpapadami,Busy,ENG,,TRUE,,,,
226,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Busy sa pagpapadami ng,sa,FIL,,TRUE,,,,
227,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Busy sa pagpapadami ng votes,pagpapadami,FIL,,TRUE,,,,
228,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,sa pagpapadami ng votes dun,ng,FIL,,TRUE,,,,
229,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,pagpapadami ng votes dun sa,votes,ENG,,TRUE,,,,
230,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,ng votes dun sa picture,dun,FIL,,TRUE,,,,
231,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,votes dun sa picture ni,sa,FIL,,TRUE,,,,
232,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,dun sa picture ni Belinda,picture,ENG,,TRUE,,,,
233,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,sa picture ni Belinda whahaaahah,ni,FIL,,TRUE,,,,
234,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,picture ni Belinda whahaaahah,Belinda,UNK,NE,TRUE,,,,
235,13,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,ni Belinda whahaaahah,whahaaahah,UNK,EXPR,TRUE,,,,
236,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,Kaya ito ngayon,Kaya,FIL,,TRUE,,,,
237,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,Kaya ito ngayon ang,ito,FIL,,TRUE,,,,
238,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,Kaya ito ngayon ang kinakatakutan,ngayon,FIL,,TRUE,,,,
239,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ito ngayon ang kinakatakutan ng,ang,FIL,,TRUE,,,,
240,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ngayon ang kinakatakutan ng mga,kinakatakutan,FIL,,TRUE,,,,
241,14,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ang kinakatakutan ng mga tao,ng,FIL,,TRUE,,,,
